,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
Sample_531,0.03508780013885628,0.0425594417552317,0.0514156797969386,0.0017597712137050932,0.07164360572771192,0.44460743929187024,0.06369065152811075,0.1347978818428577,0.0008232992596683506,0.0,0.0,0.15361442944504922
Sample_564,0.02254507201660446,0.06108960596903591,0.2022988645494357,0.008248592158312388,0.28690838415300696,0.25504774078696024,0.07869231806360318,0.059388544068068025,0.0016273414232886763,0.0,0.0,0.024153536811684556
Sample_566,0.03560315398045658,0.18746266341862705,0.12508181932625428,0.001972910664051628,0.19015081999468839,0.23506974699235192,0.04770967370656081,0.04219144747746255,0.0017500030260997428,0.0,0.0,0.13300776141344697
Sample_568,0.057753599060826645,0.30451167872363644,0.1811904821820587,0.00925765776481902,0.16732018815454094,0.17938267447590675,0.0273627816453527,0.04051480745122954,0.0068307944531258834,0.0,0.0035767164714015833,0.022298619617101976
Sample_570,0.04227315188306294,0.05705024108667838,0.2325728960064126,0.004617068045435846,0.46001223206408054,0.08183317860486082,0.07995212613438943,0.029873950492158054,0.00010484123172619317,0.0,0.0,0.011710314451195249
Sample_572,0.10349977968348983,0.19641549369631017,0.1172784526745618,0.02227731439843214,0.12281994805395408,0.24000793884957827,0.06290629919086117,0.08145748593344407,0.0021339321397394143,0.0,0.0009786218756072656,0.05022473350402195
Sample_574,0.05644595726107888,0.17544112933824385,0.14299915735085525,0.007167414031997794,0.19417923391198752,0.20823482727364986,0.1388402604747329,0.054256360036201504,0.0036500458470191343,0.0,0.0,0.018785614474233343
Sample_576,0.04325339208790152,0.19324129936600296,0.1313094887373035,0.005279449900556932,0.23909654443123912,0.2103472561571309,0.04339615875675481,0.04230822889917625,0.001057904971768354,0.0,0.0,0.0907102766921656
Sample_578,0.053494829727583584,0.1296643960969021,0.13793251293724196,0.008051047629319586,0.279405517787983,0.27148329127038995,0.0504436670298548,0.04764788869401645,0.004460164127916005,0.0,0.0011440584662241872,0.016272626232568387
Sample_580,0.00978798261567555,0.06317783965051095,0.055693023742525015,0.0024054460153485648,0.09768227082109017,0.3283042633214463,0.10288620204196924,0.21611145037640994,0.0017899328762888535,0.0,0.0,0.12216158853873528
Sample_582,0.05284415016035342,0.10304102052539613,0.12299634609906418,0.010732399212857074,0.16119532381760288,0.37030444084969527,0.06684575185658101,0.07455775997323598,0.0008368207438260123,0.0,0.0,0.036645986761387986
Sample_584,0.03988028748894481,0.08683309050651178,0.06709157270958524,0.007960017964226837,0.05529628308771068,0.5120712387972487,0.0904145829200184,0.09688712008836606,0.0032716664817521754,0.0,0.0,0.040294139955635334
Sample_586,0.04158095237099076,0.24547141820142507,0.08793127720730151,0.008261327326504236,0.09463741381981812,0.28134794643286704,0.08904052792545745,0.07020323003918076,0.00280856008470905,0.0,0.0,0.07871734659174603
Sample_588,0.03889237856922717,0.05702427990684628,0.06966594241916758,0.011562956953182331,0.13452081772876512,0.4520163105635666,0.08049884969885794,0.10520802731693853,0.014445547766159203,0.0,0.012504230710302702,0.023660658366986574
