,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
Sample_568,0.05281114982506185,0.2784521164060746,0.19118473079621018,0.010158484856995643,0.18061531480718213,0.16403142750965058,0.03058602774963511,0.0444571476320345,0.009369341006132676,0.0067731162935271505,0.007092730537689836,0.024468412579805993
Sample_570,0.03685704747900292,0.049740872179032614,0.26962106859181545,0.004830626208383483,0.4348706031517753,0.07134857976855792,0.08365023692959349,0.031255742123624405,0.00013711320601945753,0.0035846780387387978,0.0018514682328952734,0.012251964090560768
Sample_572,0.09339582454890849,0.1772408312756447,0.12430103280054217,0.024123044358233404,0.1284681312859611,0.21657765278041552,0.06826962602316061,0.08820643778412265,0.002888417042990645,0.011654918736752739,0.010488107902812882,0.05438597546045503
Sample_574,0.050973310420600854,0.15843145515162366,0.15836032550728094,0.007767007695721961,0.1968753059783975,0.188045681321431,0.1504550130310687,0.05879520341112175,0.004944240359384115,0.0022598773942967953,0.002735445128105939,0.02035713460096666
Sample_576,0.03908218599048118,0.17460578323004738,0.15465294492377765,0.005724381824806024,0.2358133186087633,0.19006210128014075,0.047053421688376736,0.04587380524713926,0.0014338264655480192,0.00395781060766236,0.003385426904704991,0.0983549932285523
Sample_578,0.048149856204137975,0.11670888679626869,0.16606564210158167,0.00869594585387416,0.27218033385496165,0.24435784734828525,0.05466079149740272,0.051464539673777475,0.006021785539825967,0.005452180513107943,0.008666108206901934,0.01757608240987465
Sample_580,0.008749432414383267,0.056474378818738534,0.06433669153486105,0.002580260488493386,0.09561501975546052,0.29346966336909747,0.11036340048628028,0.23181723179784033,0.0024000190860000437,0.0017022332375838008,0.0014520538601353718,0.13103961515112586
Sample_582,0.04826533329075118,0.09411276713100823,0.13687703598023765,0.011762955561501148,0.16595131044828282,0.3382184632058858,0.07326447637375699,0.08171701405586942,0.0011464683976225398,0.0037087499764567643,0.004810584033675899,0.04016484154495144
Sample_584,0.036895453548579184,0.08033408129644709,0.07059638789882595,0.00883710198307072,0.061502660401321706,0.4737453462401602,0.10037702095796895,0.10756274230972471,0.004540198665972234,0.005308239979543456,0.005566769168587367,0.044733997549798336
Sample_586,0.03806392507246909,0.22470879422113468,0.09493260479881306,0.009075074804912344,0.10004836628312391,0.2575507904861037,0.09781109253473165,0.07711830544567248,0.0038565069291369406,0.004224217144353948,0.0061392528579967826,0.08647106942155135
Sample_588,0.03472796869401512,0.05091839276116203,0.08222594184640279,0.012389820993815545,0.13048471306462867,0.403616566019343,0.08816935933428985,0.11273142595333936,0.019348181406472615,0.018142528835547497,0.021892475205603334,0.025352625885380224
Sample_590,0.015242757866605646,0.0905335908016867,0.1400852817254956,0.00153174910289628,0.20117116398319038,0.3105709941950158,0.051300578440062805,0.09059578591886179,0.0018509366752985246,0.004543620613058323,0.004593491612040939,0.0879800490657872
Sample_592,0.021011532198061997,0.06497659221499007,0.1652211240440685,0.005509428642523397,0.20688459937883896,0.2942660816568748,0.035938899301987355,0.05618877596622106,0.0008190248203080398,0.0036240420135815765,0.0029120940108829357,0.1426478057516614
Sample_594,0.021129234494418645,0.11272415689282672,0.09992566430183676,0.010666855773952372,0.1244058620976497,0.33679840547670425,0.060969964778070575,0.1662542903853812,0.006356743386575075,0.00561291363857921,0.007070680661903083,0.04808522811210216
Sample_596,0.011361867531128778,0.04522883170539762,0.058474523735578654,0.000963554076341692,0.08170137582846465,0.22184725040350095,0.1271555034806943,0.39160921970692864,0.006166560031431537,0.00880203948479866,0.007219120470196989,0.03947015354553762
Sample_598,0.029890771786365428,0.10131442270800527,0.15602893123207323,0.016243244475432864,0.18138260186227764,0.3208911732819686,0.054499486111036534,0.06722660875124503,0.011430392825165293,0.0065493876484997845,0.008316635538418778,0.04622634377951151
Sample_600,0.02823365017218995,0.14098922312823922,0.13039625051913997,0.011742140033455929,0.14742594743850632,0.28949703953557454,0.10406801827060967,0.060142074872046626,0.011792941153894702,0.008227384594881263,0.01616450596787202,0.05132082431358982
Sample_602,0.015761340958272578,0.05188746620559868,0.05703038192520812,0.004543407817506919,0.08171218047568818,0.5151203965274206,0.12332082540821118,0.10936907418478259,0.002520874908524173,0.002707364945143179,0.00206314202903423,0.03396354461460988
Sample_604,0.028495312797549046,0.07518940373115886,0.17117461338299267,0.008894373483167151,0.30736827621875545,0.22013150623000527,0.0522739138430013,0.05082891300794145,0.008206697818566455,0.008378745066278993,0.012038506491872157,0.05701973792871127
Sample_606,0.03151145573459366,0.05148025022888899,0.07813070893636061,0.00660440048890131,0.08304563733822622,0.30507561559856383,0.1364960793121391,0.2518600261825735,0.0047432176539744875,0.005354827268657074,0.006068948417671737,0.039628832839449235
Sample_608,0.01805896151170092,0.14619354601100934,0.09506218955539766,0.012642512330909492,0.133724702941864,0.2809648477929391,0.10170972683649844,0.07600008259222757,0.00028076239428376595,0.004558956843143126,0.0037968628557225933,0.12700684833430417
Sample_610,0.03308998909435445,0.16730307505837444,0.10423454687459888,0.012183041138639836,0.14046533122044716,0.20761527221392684,0.10605990296857147,0.13516265142392184,0.006871906532334752,0.0041836750915484,0.007365446294576285,0.07546516208870582
Sample_612,0.015420747545668129,0.04063836772084361,0.16844026317996322,0.00046548094966832,0.2613790464691222,0.3249696485856827,0.04952938502143516,0.08688131684755408,0.0012934812251862735,0.0030524769134292564,0.0018230395573304327,0.046106745984116536
Sample_614,0.0681442415935367,0.18766819008772773,0.10178563022970305,0.021270709967741493,0.11369083570390381,0.24215325865922724,0.07363744743149253,0.06214117795785576,0.01890659773563713,0.017831973026352525,0.018996151972647896,0.07377378563417399
Sample_616,0.06704439977834045,0.3072262406565024,0.09553686876569363,0.023597018104609062,0.12895928720229907,0.1759639492878291,0.059972222306889644,0.08119177956087932,0.007609766148243488,0.007930640644600239,0.009383868549831571,0.035583958994281906
Sample_618,0.01455827790260548,0.04059887593060452,0.11216329968622708,0.003574151084830937,0.12157688544042052,0.1806149421763619,0.13329595857524773,0.21063166546537937,0.0008215662095874275,0.002358209796961224,0.0025603594678748945,0.17724580826389882
Sample_620,0.038694576150544065,0.10521256055320098,0.10411954335701364,0.004635862176099862,0.17212782834360577,0.38219971969006955,0.05782141136108305,0.08613361316833575,0.0006355532448043273,0.003820197636774484,0.0033526059969406596,0.04124652832152791
Sample_622,0.0679981961818794,0.1843085533490647,0.20450375375353433,0.005858647592688803,0.21889126093611755,0.18718694440318506,0.07073796255863933,0.030438051170776966,0.0031150361668416267,0.0020207552884347144,0.003416649953165316,0.021524188645672317
Sample_624,0.030435771500418107,0.08631728023754405,0.048584515625955886,0.00671354919149009,0.059407404348627874,0.49577513082689817,0.07297837577322702,0.11271985957211002,0.0005563807251785361,0.002690950675319487,0.0023555885605206286,0.08146519296271015
Sample_626,0.0502539332014858,0.1208734343514153,0.21708677834110512,0.012581282907415052,0.3329257453373287,0.10548181674501829,0.08230957572283903,0.04060383226324857,0.004123197203055077,0.004357001011379797,0.004138771378588381,0.025264631537120826
Sample_628,0.04401652080054778,0.13337317198883905,0.18358894784049756,0.01899939338203313,0.2351346100021999,0.06673716854309436,0.06866786904181899,0.05145915738609289,0.037916504213496426,0.031236548860897665,0.040120598693986965,0.08874950924649518
Sample_630,0.041947406839758596,0.2716550151916375,0.18257613950193224,0.018396247486767447,0.18202437813252226,0.15219453388001206,0.05381466633521876,0.04503493965615347,0.00894550476719434,0.008446024042291807,0.014649214495166252,0.02031592967134517
Sample_632,0.0626506224572651,0.2801760737198587,0.12811141882863944,0.019194715827184874,0.15020813809798425,0.17413725046964817,0.035193787153714885,0.05478519102792085,0.008218338467009123,0.010141979788624854,0.006517872945279534,0.0706646112168702
Sample_634,0.01186467518821786,0.08204309361691971,0.0639580866223534,0.0054511720113315145,0.06702279446613067,0.5201882609066908,0.045801477450263105,0.13099592403664703,0.005860532385975237,0.007198943868418834,0.007934383760460129,0.05168065568659165
Sample_636,0.0489432977918681,0.09693516924590649,0.12416656017568876,0.019685991945888957,0.15044906882860115,0.1896515419205471,0.13017457847855493,0.1241730879020486,0.01714950497952193,0.011492119481491519,0.0157423916508042,0.0714366875990781
Sample_638,0.016603168885751377,0.05939842854274114,0.3348646534745871,0.002294491069876603,0.4287936082791004,0.07774986184983092,0.020219051136139646,0.023474653357184058,0.0013813322094995567,0.003238855930410097,0.0031949067111830586,0.02878698855369619
Sample_640,0.007946336051489944,0.057922939051656866,0.2133772906508159,0.005169986210455682,0.22866306229375594,0.31283087179370994,0.039816369419658715,0.1019192137401843,0.00027135852456835346,0.0012648214630238959,0.0019294378158005066,0.028888312984879826
Sample_642,0.03511354125785582,0.15518062435685362,0.17829997188245256,0.02785886411905229,0.15914136229150502,0.19790600662113597,0.07528209409296288,0.07313656844686932,0.005070627216797791,0.01661187182326125,0.014781038338241298,0.061617429553012096
Sample_644,0.02280352685375653,0.0913840367743033,0.15040588208433164,0.007899477579373143,0.17463168963507184,0.34472850742529815,0.058144125712951945,0.08392598006503783,0.008461103272965512,0.008817376079055219,0.008057956475650288,0.040740338042204435
Sample_646,0.04163189363491038,0.10386564086508396,0.16815130593539768,0.009079754317987746,0.21019383769575598,0.2604406237469113,0.054218361067028084,0.07208099833701488,0.008547408619829635,0.006812854322565698,0.011317758320516633,0.05365956313699812
Sample_648,0.05133583649403138,0.1555945799604941,0.10427096080693035,0.010742659813050589,0.10132829261214403,0.414571796015962,0.03776090160110158,0.0687616449979392,0.004386839698884169,0.005076824923928232,0.005485663806413747,0.04068399926912038
Sample_650,0.03422934835018916,0.11490294673520789,0.2074531677201288,0.013179622944832017,0.24655026729026142,0.1694322745155859,0.05707691937063211,0.10632667406467576,0.0036901799781351185,0.008008518481143935,0.00830704928547914,0.030843031263728976
Sample_652,0.041316994524760085,0.058925383560517706,0.1948556613586051,0.02070221500550395,0.31214388666945136,0.15722606859779356,0.0863074008139069,0.06206487359119604,0.009739790246627075,0.009934616061649663,0.014432886798493454,0.032350222771495185
Sample_654,0.04004222731942289,0.10698151994062582,0.19295713666661168,0.010118534127060761,0.21686591188426302,0.25013157258980645,0.04004067626527597,0.06475960886713258,0.009409252752686517,0.0060900927433256,0.007800726125928158,0.054802740717860336
Sample_656,0.03382315088898753,0.15408799574620335,0.17624414275684278,0.022802920539047655,0.18695767813763167,0.21552761118971797,0.057424181672427806,0.07806069630285126,0.0074510547956908885,0.010366335947678306,0.01109500295205164,0.046159229070869036
Sample_658,0.05484018917905594,0.07047714308897894,0.1583342588854657,0.031549767354853715,0.22524589433521947,0.1004257463256854,0.08604980564462475,0.11367960457680032,0.02252146041183172,0.031476230833465305,0.04445703476922235,0.060942864594796364
Sample_691,0.02036764316974407,0.09012354784634022,0.22015206256594602,0.0033518825396411747,0.2649792115148865,0.2505911463322743,0.07284519188826652,0.04291441362366342,0.0025018634711734583,0.0030800031244370414,0.0026439124865981017,0.026449121437029145
Sample_693,0.035611936541252165,0.28682571622591363,0.11744710315488371,0.017963001569208898,0.12061377536333491,0.19659076513081458,0.062464686486098056,0.05381941855845521,0.005591728432843299,0.02104671199718171,0.021339720799022716,0.06068543574099128
Sample_695,0.035857147356906004,0.13283052892937403,0.11192454547212104,0.008573830640667773,0.13197846527529905,0.3324429126265754,0.05848558614624045,0.0887202373744631,0.005043175685172139,0.008288711546528988,0.009828819810161978,0.07602603913648988
Sample_697,0.05771461733020923,0.09078964569491452,0.16944554179377566,0.002801114643060353,0.2131095130122288,0.2194057373376829,0.10172145177221734,0.0860733638840046,0.000792506181027167,0.0037677173797358546,0.002933271593905434,0.05144551937723811
Sample_699,0.015399418499950586,0.06266057569598389,0.19520060112064064,0.004735236978474066,0.2548749637179826,0.2645433781056121,0.05425058483426768,0.0656016852448907,0.004778126567248221,0.0018308642210403158,0.0020380903671430423,0.07408647464676614
Sample_701,0.07332594485701051,0.13813971847968984,0.19527913100951896,0.012769488305358071,0.24163399061087643,0.16779058401632566,0.035098378684004665,0.0553967289072128,0.02177945747649992,0.005287047651090696,0.012208771720509937,0.04129075828190244
Sample_703,0.047067128113080496,0.13715903198773247,0.11917079155121547,0.029702167891027594,0.1319287477792076,0.2273663863958259,0.050912484519395514,0.06917835730567998,0.03640887730510725,0.03639910814498783,0.04165452797598091,0.0730523910307592
Sample_705,0.018054783500232797,0.03436866547745219,0.3478037653490532,0.00025679972623624426,0.408975175047243,0.08180387882727806,0.057124269818182374,0.032978260991031134,0.002087627023958773,0.0007138002588674583,0.0014194911480677143,0.01441348283239688
Sample_707,0.06282103797263827,0.10975651146220158,0.10061090157224029,0.011081644802445726,0.12460649910435864,0.25528984053067194,0.11089792909713177,0.11174553072322803,0.013618989492599704,0.016678560318557262,0.016539134429026364,0.06635342049490045
Sample_709,0.019397570292811393,0.07618955434046155,0.06734636779343185,0.01034556135659571,0.05919187429563077,0.4909956872999672,0.047078935469626805,0.10107438286330653,0.00643080362608729,0.006689134729420532,0.007516732554876734,0.10774339537778366
Sample_711,0.07610470679700186,0.09000829191919778,0.1205354382548625,0.02184628648642132,0.1579270796010447,0.21449312070014517,0.0955800021777467,0.09131322146135533,0.023558698685414305,0.03665285773669521,0.0301016914078074,0.04187860477230775
Sample_713,0.06016131421535751,0.116726780387439,0.1494207137294193,0.023388832288227718,0.24734421360233624,0.12066980087154443,0.0754171954107139,0.04844053370088417,0.028363792635655454,0.027751598078553007,0.029792650227344612,0.07252257485252438
Sample_715,0.019649273083025987,0.09303678721646076,0.09174924492825673,0.012457319160757284,0.09982141951624396,0.47206431050367936,0.04013741329916511,0.09261074515809174,0.007982072976635807,0.008465979506307831,0.010092259480097282,0.051933175171278184
Sample_936,0.007560971240406129,0.023171107401963806,0.10785446139943491,0.00047854511123998487,0.10874460627020792,0.5687135134088603,0.04385669054941431,0.11892766043699118,0.0018424201475763157,0.0018137766374643394,0.0013448970319302062,0.01569135036451057
Sample_938,0.019758829059914974,0.014799088550105753,0.14527270896169786,0.0004921856378059492,0.14320877620380765,0.5669885174538705,0.014403196972587101,0.07463562747098093,0.00035630703313594146,0.0004964560072591106,0.000454339312803485,0.01913396733603062
Sample_940,0.0061373483218152974,0.007530536322904797,0.24887100446864596,0.00040618353719160707,0.25989309656766546,0.3998574331884208,0.012847184719472955,0.039797863087392166,0.003350270213838471,0.0013561539363915534,0.0008828572244509476,0.019070068411810144
Sample_942,0.005453359219208554,0.013938009426135479,0.027774079564132373,0.0002948753555230925,0.03403810462716879,0.655135386297939,0.013465449713428177,0.2217882237191713,0.005992322514834817,0.0010247100378425365,0.0005884236049809821,0.020507055919634788
Sample_944,0.028724662795618503,0.07228506660239079,0.06084677536663854,0.0018201390815617078,0.05101614678927755,0.22358989862507156,0.03255603502044483,0.031628912333251546,0.0003406839987133364,0.001308835788798972,0.00048614180320091007,0.49539670179503187
Sample_950,0.01410295265630074,0.039573010906706715,0.27910657957300083,0.0024374401432257524,0.2823618023949321,0.25978360832052527,0.03410666139924022,0.024453449649881994,0.0004796569853817801,0.0014837328505265647,0.0010230128296861503,0.061088092290591894
Sample_986,0.07050910110893463,0.030626656844830957,0.16616855180020756,0.0014042196717604807,0.1961395176760821,0.42257533704793165,0.014828583913976161,0.044464334257871704,0.003093602806992279,0.005368788876349904,0.003527717844468987,0.04129358815059346
Sample_988,0.021590220270170747,0.02564173156448046,0.27681250697892357,0.0017529611198210495,0.33111168254949924,0.22757112934607993,0.0181776600498006,0.027771619927281888,0.001490507259158958,0.005251009986026846,0.0035241517016600275,0.05930481924709653
Sample_990,0.011051696237304924,0.01539818358761215,0.08496542232771281,0.00020194705922667956,0.0823164758563318,0.6119371379168744,0.010488235877994736,0.17291882366396819,0.0016941357569918143,0.0015571379504710397,0.0010398538797486085,0.006430949885762879
Sample_992,0.022779148543427934,0.03196974243284452,0.1302324652721946,0.0003484485805614552,0.13182195671266295,0.5546215535351762,0.015517201890424517,0.04164731767901901,0.004930993498076365,0.01810185889760191,0.012708629572020121,0.035320683385990585
Sample_994,0.00997956651135793,0.039941894838541644,0.3679691199611849,0.0028533561400767285,0.3478863342324338,0.07391627361787724,0.006660942616064696,0.009603988448029965,0.001151759069384938,0.0008443363554211739,0.0004294955506704881,0.13876293265895653
Sample_996,0.005360855080114154,0.024321135686637973,0.22988291946463826,0.0007044349953235677,0.23533206571803864,0.4133511603915225,0.012406621447385028,0.041069014771759206,0.0006128492604737534,0.001912892586550676,0.0014767305077201512,0.03356932008983595
Sample_998,0.029627638740335884,0.05137555320086499,0.12949094758508883,0.0022282619220275403,0.14570683750776223,0.42077918939300085,0.03927211945360512,0.07777803129327875,0.0028881954809385534,0.02596444575845677,0.01641923097470517,0.05846954868993533
Sample_1000,0.010574237682326952,0.015862645862572095,0.2129653809026786,0.0009310237115651864,0.21422578210681872,0.4241487694322374,0.017957422195478027,0.0459015584421706,0.0007139090593274716,0.005810321599192377,0.0036901822191319003,0.04721876678650066
